epoch,train_loss,eval_loss,eval_top1,eval_top5
188,1.1052376291418076,0.4859058851242065,93.09,99.13
189,1.1051875194978713,0.4798846171379089,92.89,99.28
190,1.1070846871566773,0.5356265453338623,92.53,98.95
191,1.1083782565402984,0.6191682498931885,92.64,98.76
192,1.0972192897605897,0.5304487592220306,92.99,99.18
193,1.1026566029930114,0.5761132196426392,92.7,98.98
194,1.1033586261177064,0.5300391124725342,93.21,99.25
195,1.0958579553365708,0.5266057804584503,92.92,99.15
196,1.0864837695980072,0.4661863610744476,93.28,99.37
197,1.09692708609581,0.5579598448753357,92.71,98.59
198,1.099021053109169,0.46591517124176024,93.27,99.2
199,1.093052696375847,0.5112712824821473,93.22,99.12
200,1.095009204697609,0.49650660820007325,93.3,99.18
201,1.090144405837059,0.5634738530158997,92.88,98.66
202,1.0871029932069778,0.47929878907203677,92.47,99.23
203,1.0856446056890487,0.45523681259155274,93.08,99.22
204,1.090868736886978,0.5248545826911927,92.86,99.1
205,1.0953116866540908,0.4504568085670471,93.33,99.27
206,1.0858286020803452,0.5081543031692505,93.08,99.09
207,1.0894343550920487,0.47729066095352174,93.19,99.25
208,1.0894673114919662,0.47477382621765135,93.27,99.14
209,1.0872245699882508,0.45853184051513673,93.08,99.38
