epoch,train_loss,eval_loss,eval_top1,eval_top5
51,1.404712131114006,0.955118376159668,85.29,98.51
52,1.398679102320671,0.8303712846755982,84.15,98.62
53,1.4055811379814147,0.7709146488189698,84.88,98.72
54,1.3993730948734284,0.9289425686836242,84.54,98.43
55,1.395634484806061,0.9715869364738464,82.34,98.19
56,1.3943016391611098,0.8575743819236755,84.22,97.63
57,1.3958491511154174,0.7058351048469543,85.04,99.08
58,1.3951552276659012,0.880922423362732,83.44,98.35
59,1.40315874519825,0.7924983551979065,84.55,98.85
60,1.3934226457881929,0.8232447847366333,83.99,97.93
61,1.3838816904735565,0.7915658172607422,84.91,98.87
62,1.3871761897420882,0.7703448691368103,84.28,98.79
63,1.3815140210533141,0.864646817779541,83.56,97.85
64,1.3859527621507646,0.7805270030975342,84.73,98.96
65,1.382374719209671,0.9740331781387329,84.59,98.11
66,1.3800931443738937,0.7576351595878601,85.48,98.78
67,1.3782648552656174,0.8951162861824036,84.34,98.52
68,1.3796016924476624,0.8373289006233215,86.17,98.78
69,1.378412880706787,0.8943047410964966,83.91,98.53
70,1.3764359742450714,0.9134034555435181,83.88,98.15
71,1.3728304408979415,0.765031632232666,85.56,99.13
72,1.3722917003774644,0.732122979927063,85.5,98.72
73,1.3647097792387008,0.8124607530593873,85.41,98.97
74,1.3721274306869506,0.7992485418319702,85.41,98.9
75,1.3614160176277161,0.8182039821624756,86.35,98.59
76,1.3676686664438247,0.8783062314033508,85.07,98.3
77,1.3663169474124908,0.8351114653587342,85.08,98.8
78,1.3613921171426773,0.7134221714019775,85.23,98.98
79,1.3689146059751511,0.829400917339325,85.53,98.76
80,1.3526007508277893,0.757248878955841,85.82,98.89
81,1.3571641003990174,0.783704252243042,86.17,98.83
82,1.3601363288784027,0.8328079597473145,86.11,98.67
83,1.355420678715706,0.7606679187774659,85.04,98.87
84,1.3548425337362289,0.739506849193573,86.54,98.95
85,1.3486934597682954,0.824579827785492,86.26,98.85
86,1.3527668083286286,0.7644914140701294,87.16,99.14
87,1.3468104346084595,0.7637961938858032,86.02,98.86
88,1.3469502712488175,0.7343459652900696,85.77,98.93
89,1.3477060663461684,0.7632486305236816,85.83,98.74
90,1.341927422323227,0.6595095490455627,87.12,99.03
91,1.3450854639434815,0.7248916234016418,86.72,98.98
92,1.3426827370119094,0.7419433864593505,86.12,99.07
93,1.3377532085466386,0.732419638633728,87.08,98.73
94,1.3422811704444886,0.7177649230003357,86.21,98.66
95,1.3308800607967377,0.7516301228523254,86.78,99.03
96,1.338275818080902,0.803832162475586,87.06,98.61
97,1.3297164449071883,0.7107396661758423,86.55,98.85
98,1.3354288972091675,0.8084785435676575,86.64,98.77
99,1.3222936542224883,0.7246432529449462,87.07,98.55
100,1.3283852508544922,0.7812762050628662,86.42,99.03
101,1.3210233007001877,0.690108975982666,86.87,99.14
102,1.3203622148609162,0.7572803337097168,85.14,98.76
103,1.319198986415863,0.727390376663208,86.9,98.72
104,1.3229245868682862,0.7885635148525239,87.03,98.71
105,1.3124169815158844,0.9499156462669373,86.25,98.7
106,1.3159842571306228,0.6725090854167938,87.51,98.9
107,1.3141638577985764,0.7277745963096619,87.18,98.92
108,1.313686479830742,0.7717975001335144,85.7,98.84
109,1.3116570441484452,0.6341007259368896,88.37,98.85
110,1.3042114998483658,0.7364906413078308,88.26,98.94
111,1.3054559413051605,0.7111648399353028,88.44,98.95
112,1.3081827824926375,0.9009486812591553,87.29,98.77
113,1.3062823176574707,0.7310240539550781,88.01,98.98
114,1.2981913673591614,0.6872018015861511,88.03,99.0
115,1.2956542521429062,0.7750005180358887,88.12,98.42
116,1.290976175289154,0.7535850640296936,88.26,98.84
117,1.2986420006990433,0.761228130531311,87.75,98.79
118,1.289321650671959,0.6817214549064636,88.58,99.14
119,1.2876624991989136,0.7099698043823243,89.17,98.79
120,1.283268234615326,0.7650336119651795,87.53,98.5
121,1.2814044099330901,0.6968365558624268,88.41,98.99
122,1.279678398694992,0.7516969525337219,87.09,98.79
123,1.275228688364029,0.7149626704216003,88.83,98.93
124,1.282336521897316,0.7899910545349121,87.71,98.49
125,1.2706200513029098,0.836091763305664,87.75,98.52
126,1.267053460407257,0.6610420466899872,88.2,98.92
127,1.2693661226272583,0.8016245251655578,88.27,98.25
128,1.259560893688202,0.5970749031066894,88.58,99.23
129,1.2665172051000595,0.7063207459449768,89.36,99.17
130,1.2725184644508363,0.6379832365989685,89.1,99.23
131,1.260391304745674,0.8185388606071472,88.25,98.61
132,1.2560438060808181,0.6767833790779114,89.28,98.96
133,1.2509873702096939,0.7015672733306885,89.27,98.79
134,1.2439792157030105,0.7226407695770264,87.84,98.7
135,1.2447652558994293,0.7602745018005371,89.03,98.75
136,1.248076766705513,0.6056163083076477,89.46,99.01
137,1.2418039414548874,0.7683027713775635,89.91,98.51
138,1.2396816784572602,0.7278016342163086,89.68,98.76
139,1.2420090896701812,0.8328103714942933,89.67,98.57
140,1.225418881483078,0.684441086769104,90.51,98.96
141,1.2267694202136994,0.6595949821472168,89.5,98.71
142,1.2330944570446014,0.5805665338516235,90.42,98.72
143,1.2245675529003144,0.6409603177070617,89.93,98.98
144,1.2186499634027481,0.5266448693275452,90.67,99.22
145,1.219309600329399,0.6127332453727722,89.94,98.96
146,1.209828179988861,0.6264243482589722,90.33,98.83
147,1.2092425962781905,0.6305775498390198,89.84,98.98
148,1.2046972495555879,0.8281420027732849,88.52,97.65
149,1.1991508078908921,0.680937663078308,90.36,98.3
150,1.2034322517108917,0.6808737061500549,90.12,98.82
151,1.1989776668310166,0.596164660358429,90.62,99.19
152,1.1998925138378143,0.6092920891761779,91.13,99.25
153,1.198541088910103,0.6067888250350952,91.06,98.99
154,1.187974634475708,0.6798650700569153,91.14,98.83
155,1.185935346593857,0.6721956107139587,90.89,98.88
156,1.1821834823560715,0.653849450302124,90.81,99.03
157,1.1836797331237794,0.7208630096435547,90.33,98.6
158,1.1849361554813385,0.6708812379837036,91.48,98.85
159,1.1765209631681441,0.6505684742927551,91.04,98.8
160,1.1721055067539214,0.6653776747703553,91.09,98.72
161,1.1678404298210143,0.5508745174407959,91.77,99.02
162,1.1709403987836837,0.5671420473575592,91.59,99.07
163,1.1633215328168869,0.6554379947662353,91.45,98.85
164,1.1636788932991027,0.6123094278335571,91.67,99.34
165,1.1578253541088104,0.5366951038360596,91.07,99.19
166,1.155473997950554,0.5524217831611633,92.19,98.93
167,1.1557935461759568,0.6239312486648559,91.64,98.63
168,1.154652056789398,0.8016392088890075,91.08,98.52
169,1.1464902848529817,0.6431501702308655,91.47,98.59
170,1.1412270818805694,0.5417400542259216,92.36,99.04
171,1.1405379923152923,0.7147919876098633,91.21,98.71
172,1.1354526951169968,0.6182166595458984,92.14,99.0
173,1.1408745203351975,0.694781499671936,91.32,98.57
174,1.135921466360092,0.6363390951156617,92.11,98.82
175,1.1304591132354735,0.5300743117332458,92.12,99.16
176,1.1280052261161804,0.6323625516891479,92.01,98.83
177,1.1278239749526977,0.6697118728637695,91.94,98.64
178,1.1243693092393876,0.6223918766021729,91.94,98.75
179,1.1239935540866852,0.7244530094146728,91.37,98.2
180,1.1143051752328872,0.6664443655967712,92.37,98.86
181,1.1169744827842711,0.6069883197784424,92.33,98.93
182,1.1176937074756623,0.5227632034301758,92.54,98.93
183,1.1132655421257018,0.5352922597885131,92.77,99.23
184,1.1180598230409622,0.48660998153686524,92.77,99.26
185,1.1080577063322068,0.49732993030548095,92.93,99.39
186,1.107402406191826,0.6193498768806458,92.44,98.87
187,1.1010035254478454,0.5646348282814025,92.47,98.6
188,1.1005316366672515,0.5188931910514831,93.05,99.03
189,1.101282363152504,0.5105908324241638,92.62,98.98
190,1.100953318066597,0.5876510841369629,92.61,98.99
191,1.1036418152093888,0.6314307534217835,92.26,98.92
192,1.0938982133960724,0.6545815403938293,91.99,98.9
193,1.1007347910118104,0.6275672005653381,92.21,98.69
194,1.1026709250450135,0.6308069164276123,92.25,98.98
195,1.0935373020458221,0.5609726563453674,93.01,99.11
196,1.086605017900467,0.5411620975494384,92.98,99.24
197,1.092873566789627,0.6532802948951721,92.45,98.84
198,1.0939255764770508,0.5178530707359313,93.05,99.06
199,1.0882750881481171,0.5489719892501831,93.3,99.2
200,1.0915484234809876,0.5642414339065551,93.07,98.93
201,1.0865281405591964,0.6209940156936645,92.64,98.72
202,1.0831170943403243,0.5557769892692566,92.78,99.12
203,1.0822485386228562,0.49808533549308776,93.19,99.04
204,1.0889125353813172,0.6010475063323975,92.51,98.89
205,1.0952759625244142,0.4808484755516052,93.21,99.17
206,1.0810517573881149,0.5556776599884033,92.82,98.82
207,1.0852890107297897,0.5244135084152222,93.22,98.93
208,1.0849038224077225,0.5241515850067139,93.28,99.03
209,1.0826702770423888,0.49406023664474485,93.13,99.23
