epoch,train_loss,eval_loss,eval_top1,eval_top5
80,1.347120624818802,0.6825670806884766,86.45,99.02
81,1.3517819756412506,0.68279141664505,86.54,99.21
82,1.3545898709392548,0.7244434971809387,85.83,99.07
83,1.3486184000968933,0.7300608560562134,86.46,98.98
84,1.3519173976755143,0.6756406723976135,86.2,99.14
85,1.3406258312559127,0.7877849962234497,86.62,98.66
86,1.3454593092155456,0.6760512243270874,86.94,99.32
87,1.3405441070842743,0.7327833627700806,85.46,98.69
88,1.341107870721817,0.7100709148406983,86.46,99.05
89,1.3395567950201035,0.6456672902584076,87.62,99.32
90,1.3403591492128373,0.6366128620147705,87.3,99.21
91,1.3418930700445175,0.6292865488052368,87.36,99.21
92,1.33707040705204,0.7064794124603272,85.99,99.04
93,1.3348945148420335,0.6408301697731018,87.35,98.98
94,1.3333285754823685,0.6620977129936219,86.91,98.9
95,1.3287942781734468,0.6860525310516358,87.64,99.26
96,1.3306332305955886,0.7560277201652527,87.85,99.02
97,1.3264708704185486,0.667829539012909,87.0,99.03
98,1.3304767576646805,0.7456297136306763,86.98,99.1
99,1.3176912755680084,0.7114243218421936,86.68,99.03
100,1.325635038909912,0.7491933035850525,87.61,99.09
101,1.3183668356227876,0.6214373841285705,87.42,99.1
102,1.317326873064041,0.6876983456611633,84.78,98.56
103,1.313159288878441,0.658616718864441,88.13,99.02
104,1.3160684562921523,0.6823930195808411,87.91,99.04
105,1.3063314370822907,0.8849349154472351,86.27,98.75
106,1.3108430821943282,0.5931113458633422,88.08,99.05
107,1.3090448765850067,0.6740206619262695,87.45,99.0
108,1.3069774939346313,0.6521242114067077,87.29,99.16
109,1.30540788397789,0.5899008798599243,88.56,99.27
110,1.299708754181862,0.6342734771728515,88.62,99.16
111,1.2989077143859864,0.6550260332107544,88.48,99.3
112,1.3032670515823364,0.748666014957428,88.74,99.07
113,1.3006652396774292,0.6480957298278809,88.02,98.86
114,1.2928387258672713,0.6290711353302002,88.65,99.34
115,1.2905889228105545,0.6644648380279541,89.08,98.98
116,1.2843089960765839,0.6762473983764649,88.95,98.99
117,1.29221234480381,0.7323511806488037,87.42,98.77
118,1.2842877272701263,0.6542932537078857,88.19,99.28
119,1.284513157339096,0.5891753109931945,89.42,99.32
120,1.2796346224546433,0.6065691673278809,89.22,99.05
121,1.2734770827531814,0.6040969134330749,89.23,99.14
122,1.2731097595834733,0.6814855470657348,89.09,99.18
123,1.2677097231578827,0.6168063018798828,89.32,99.07
124,1.2750330126142502,0.6857287148475647,88.51,98.81
125,1.2688644423627853,0.6595174048423768,89.14,99.05
126,1.2622979613542558,0.5872728971481324,89.3,99.26
127,1.2649638112020491,0.6479978821754455,89.53,99.01
128,1.2600820693778991,0.5285811185836792,89.52,99.4
129,1.2648654620742799,0.618899199962616,89.66,99.3
130,1.267319475722313,0.5150241179943085,89.53,99.5
131,1.2563449058246612,0.7642643070220947,88.17,98.59
132,1.2560708771800995,0.587764359664917,89.54,99.1
133,1.247900205411911,0.6294494673728943,88.95,99.18
134,1.2391691043376922,0.5786529656887054,89.63,99.16
135,1.2448347548389436,0.6341540437698364,89.97,98.99
136,1.2464464526605605,0.5505768234729767,90.07,99.29
137,1.2388132262086868,0.6079082967758179,90.38,99.13
138,1.2364436735343933,0.6663694953918458,89.95,98.95
139,1.2395914117622375,0.6486735623836517,90.57,98.86
140,1.227293390622139,0.5747788574695587,91.03,99.2
141,1.2257784821939468,0.5855284990310669,90.04,99.05
142,1.230718061723709,0.5354432487487792,90.19,99.11
143,1.219779694199562,0.5690727760314941,90.64,99.23
144,1.2195598666381835,0.4845477254867554,90.96,99.45
145,1.2163989560127257,0.4810326229095459,90.67,99.29
146,1.210422737555504,0.5676998472213746,91.2,99.09
147,1.209026997308731,0.5428268137931824,90.6,99.21
148,1.2049566539430618,0.6237483516693115,90.01,98.66
149,1.199526354417801,0.5552104432582855,91.17,99.25
150,1.203192209124565,0.6023204794883728,90.85,99.2
151,1.1992342411613464,0.5055935120105743,91.35,99.15
152,1.1985738802862167,0.5435147811889648,91.13,98.97
153,1.1996525518465042,0.5245267973899841,91.63,99.44
154,1.1916476259231568,0.4988322684288025,91.59,99.32
155,1.187088240995407,0.524511572265625,91.08,99.22
156,1.1816189689207077,0.5484403371810913,91.09,99.25
157,1.1826107197523117,0.5521066369533539,91.11,98.48
158,1.1868034570121766,0.5060918315887452,91.53,99.2
159,1.1753283432245254,0.511502782011032,91.51,99.01
160,1.1700772578191758,0.5132089116096497,91.53,99.14
161,1.1701672731876374,0.48597838978767394,91.6,99.32
162,1.1684873451948166,0.5152605978488922,91.62,98.91
163,1.164214569144249,0.5248090577125549,91.59,99.05
164,1.1631477866983413,0.47662766046524047,92.06,99.41
165,1.1595849125099182,0.43898122310638427,91.83,99.34
166,1.1573134484863281,0.46011547875404357,92.3,99.28
167,1.1576309279060364,0.5238428129196167,91.85,99.22
168,1.1563555373239518,0.6639643385887146,90.59,98.31
169,1.1470487350082397,0.5049717344284058,92.19,99.18
170,1.1423458825397492,0.48545009937286376,92.38,98.98
171,1.1413120077753067,0.5586572073936462,92.09,98.83
172,1.1381611601018906,0.453859624004364,92.77,99.23
173,1.1413237369441986,0.543450360584259,92.21,98.96
174,1.1378230070400237,0.5320803097248077,92.39,98.92
175,1.132659938979149,0.41912569551467893,92.44,99.34
176,1.1301196010494232,0.48436606187820436,92.52,99.13
177,1.128769123058319,0.5417604139328003,92.27,98.46
178,1.1276897801685333,0.46209948348999025,92.41,99.05
179,1.1229096785306931,0.554104733657837,91.94,98.56
180,1.116947651309967,0.49887419691085816,92.55,99.1
181,1.1171258459186555,0.398692353105545,92.64,99.38
182,1.1160794782733918,0.421825227355957,92.74,99.09
183,1.113212434477806,0.409357812166214,92.95,99.46
184,1.1179157131910324,0.40598823070526124,93.28,99.32
185,1.1100239352750778,0.4012659948348999,93.14,99.37
186,1.1087569561195374,0.496899768447876,92.83,98.8
187,1.105246596865654,0.41019553327560426,93.16,99.14
188,1.1023987368822097,0.4311247089385986,93.04,98.99
189,1.103695592455864,0.40969547929763794,92.96,99.26
190,1.1050416494703292,0.4675190997123718,92.96,98.91
191,1.1028319208335877,0.5073531889915466,92.68,98.88
192,1.095106819138527,0.46090806164741516,92.78,98.98
193,1.1009650697612763,0.48412293004989626,92.85,99.08
194,1.1005755403137207,0.4414866722106934,93.23,99.14
195,1.0963908934926987,0.4455392216682434,93.19,99.28
196,1.0852234376049041,0.4165005169868469,93.09,99.38
197,1.0946216333055496,0.4916990387916565,93.21,98.93
198,1.0971791670274735,0.4302672465324402,93.14,98.96
199,1.091450919122696,0.4335853964328766,93.22,99.16
200,1.094643885793686,0.4390485914707184,93.5,99.13
201,1.0890076769113541,0.45901996698379516,93.28,98.76
202,1.0866448778295517,0.41509849977493285,93.28,99.13
203,1.0834782982873916,0.41152996344566345,93.14,99.11
204,1.0893403965568542,0.4352082589149475,93.61,98.98
205,1.0964459974431993,0.41140556931495664,93.45,99.27
206,1.085454753713608,0.4256069448471069,92.92,99.18
207,1.0876494337844849,0.44502510099411013,93.1,99.03
208,1.0858632168388367,0.4137199618339539,93.53,99.19
209,1.084598397064209,0.37175849051475524,93.44,99.3
