epoch,train_loss,eval_loss,eval_top1,eval_top5
178,1.1296267547512056,0.4843413327693939,92.32,99.1
179,1.1258906499195098,0.5846306885719299,91.74,98.48
180,1.1195140208625793,0.5480214084625245,92.48,98.85
181,1.1190241162967682,0.43302287702560427,92.9,99.23
182,1.1202306786632539,0.44687451395988464,92.65,99.11
183,1.115867360944748,0.44184677205085754,92.92,99.18
184,1.120924653635025,0.42500188131332395,92.84,99.44
185,1.1088352604293823,0.4047871337890625,92.79,99.49
186,1.1094637367534637,0.5435853573799133,92.25,98.64
187,1.1041664288234712,0.45155616750717165,92.74,98.87
188,1.1047085066080093,0.4908344139099121,92.72,98.84
189,1.1060343881750108,0.45977096991539,92.6,99.04
190,1.105621512799263,0.507719157075882,92.36,98.82
191,1.1060370824861527,0.5389344651699066,92.62,98.8
192,1.096179096183777,0.5004280752658844,92.52,98.9
193,1.1031854517269135,0.5245466665267944,92.37,98.77
194,1.10303224670887,0.48009006547927857,92.79,99.08
195,1.0957199261140824,0.46591021981239317,92.81,99.34
196,1.0853071705150603,0.42173806619644166,93.12,99.4
197,1.095408234477043,0.5420218819618225,92.61,98.85
198,1.0966488860225678,0.45518508882522585,92.81,98.81
199,1.0921027487659454,0.47450714740753175,92.98,99.13
200,1.0964534959363936,0.45913961744308474,93.18,99.14
201,1.090455625462532,0.4936620398044586,92.74,98.72
202,1.0870557918262482,0.45047963118553164,93.07,99.2
203,1.0852926288938523,0.42190768642425536,93.0,99.23
204,1.090526591272354,0.47877954974174497,92.94,98.94
205,1.0966780083465577,0.4549753406524658,92.85,99.16
206,1.085756882390976,0.454997718334198,93.04,99.02
207,1.0899786740922928,0.44322968587875367,93.01,99.09
208,1.0874681560230255,0.46688760833740234,92.81,98.84
209,1.0872058559942246,0.39782236108779906,93.32,99.33
