epoch,train_loss,eval_loss,eval_top1,eval_top5
82,1.304217853617668,0.8614876533508301,85.84,98.35
83,1.2978418791103363,1.1145493003845215,77.7,97.71
84,1.2953759513902665,1.0171102035522461,82.84,98.11
85,1.2876582936668397,0.9940566458702087,85.46,98.37
86,1.2913931138324737,1.0619066957473755,81.51,98.0
87,1.289106949915886,0.8410191692352295,86.06,98.47
88,1.2891107515287399,0.7609498264312744,86.77,98.4
89,1.2849237909793854,0.9974692806243897,83.21,97.33
90,1.2820347862291337,1.0509269824028016,78.78,97.19
91,1.2749780059957505,0.9401243105888367,82.8,97.71
92,1.275937423400879,1.1054886011123657,80.46,97.62
93,1.273915393385887,1.0482295055389403,84.19,97.77
94,1.2679499086999892,0.9184807807922363,86.86,98.13
95,1.2680484468841553,0.8926121547698974,85.57,97.76
96,1.2678561472463608,0.8650304609298706,84.26,98.55
97,1.2623089485216141,0.80308486328125,87.35,98.49
98,1.2676102648591996,0.9758976082801819,83.81,98.64
99,1.266038243689537,0.9411365653991699,83.3,98.05
100,1.2564520498514176,0.8421636939048767,88.25,98.57
101,1.255927977437973,0.9556624539375305,84.44,98.29
102,1.257446886868477,0.920964892578125,86.28,97.88
103,1.2546632873868941,0.8348782648086548,88.27,98.8
104,1.249280024418831,0.826686067867279,85.41,98.45
105,1.2495814112091064,0.8502812134742737,85.19,98.69
106,1.2408225367689132,0.769928496170044,88.04,98.87
107,1.241351922326088,0.704570561504364,89.07,98.77
108,1.2379189869976044,0.7771918253898621,89.27,98.7
109,1.2390721505260467,0.9688909557342529,79.86,95.22
110,1.2342497966384887,0.8565039552688599,87.74,98.36
111,1.2294721298217774,0.9654205624580383,83.6,98.33
112,1.228007805967331,0.8125037318229675,89.24,98.71
113,1.2258654972219467,0.6817076003074646,89.7,98.88
114,1.226316943192482,0.7121400798797607,90.24,99.01
115,1.217048297610283,1.1555164049148559,75.74,97.33
116,1.2157635642004012,0.877816171169281,83.92,98.52
117,1.2148394477176667,0.874374387550354,86.14,98.23
118,1.2137880809926986,0.6457060229301452,90.2,99.12
119,1.2125667804956437,0.7935107172966004,89.18,98.68
120,1.2055237665462495,0.8592872475624085,87.73,98.15
121,1.2097188607740401,1.0090487581253051,84.45,98.22
122,1.2015908880329131,0.7495057812690735,88.69,98.32
123,1.2025756190347672,0.982695636177063,82.16,98.03
124,1.2016244087409973,0.8909634874343872,88.34,98.64
125,1.194389634757042,0.7652859188079834,88.68,98.87
126,1.1969806361055375,0.8779204900741577,86.12,98.41
127,1.1938553009653092,0.7751718505859375,89.02,98.83
128,1.185970658826828,0.705945798587799,90.4,98.99
129,1.1886265919780732,0.7326164060592651,89.75,98.85
130,1.1887760230827331,0.763160032749176,89.29,98.76
131,1.170017233147621,0.7907344786643982,90.56,98.89
132,1.1718151270341872,0.7895161662101745,90.22,98.88
133,1.1753762513780595,0.8343011717796326,90.27,98.84
134,1.168508168888092,0.7116458065032959,90.81,98.94
135,1.16555538939476,0.833727398967743,88.64,98.68
136,1.1674062939643859,0.8840376008033752,88.5,98.64
137,1.1636878033065796,0.7861940511703491,89.63,98.83
138,1.1605629736804963,0.7351558615684509,90.84,98.93
139,1.153238805527687,0.7657320308685303,90.06,99.13
140,1.149485505437851,0.5945169850349427,91.84,99.27
141,1.1469258428478242,0.8070085374832153,91.37,98.67
142,1.1487515636444092,0.6569751216888428,91.36,98.56
143,1.1451911342048644,0.6210237519264221,90.74,99.11
144,1.1387998282814027,0.6586871771812439,91.34,99.12
145,1.141641860513687,0.5757190473556518,91.82,99.21
146,1.1332276129865646,0.6847115676879882,91.21,98.78
147,1.1352529263448716,0.6715059524536133,91.52,99.15
148,1.1334512935447694,0.590111362361908,92.49,99.09
149,1.1251148837661744,0.6319140692710876,91.62,99.24
150,1.1261553413772583,0.7026716397285462,91.73,99.11
151,1.127117796726227,0.6643007531166076,91.62,99.05
152,1.116626638698578,0.521935309791565,92.55,99.36
153,1.1161676020002365,0.6917139295578003,91.65,99.03
154,1.1136147270727157,0.6166038164138794,92.15,99.34
155,1.107364395837784,0.6575915108680725,92.1,99.2
156,1.0987142972278594,0.5835360892295838,92.45,99.38
157,1.0991040937137604,0.649546665096283,91.71,99.17
158,1.1001483473730087,0.7212568259239197,92.06,99.2
159,1.0954825379228592,0.5258732308387757,92.3,99.24
160,1.087654373664856,0.55424612865448,92.6,99.37
161,1.096816044254303,0.8255611031532287,91.54,98.52
162,1.085941376643181,0.534596012210846,92.62,99.41
163,1.0844017225551605,0.6349983615875244,92.81,99.31
164,1.0812561441993713,0.5294541657447815,93.09,99.46
165,1.0728044231271743,0.6358338473320008,92.59,99.27
166,1.078523941283226,0.6986701387405395,92.87,99.05
167,1.0737490547418593,0.7038355175971985,92.96,99.24
168,1.0686733676958085,0.5666710671424866,93.19,99.19
169,1.0662364503002166,0.6578407447814941,93.04,99.11
170,1.067144777173996,0.6750198665618896,92.8,99.19
171,1.0664666021442413,0.6787570581436158,92.42,99.03
172,1.0580696327733994,0.5249658880233765,93.28,99.33
173,1.0600105040407182,0.5357269973754882,93.64,99.28
174,1.0534091066980362,0.5253442309379578,93.24,99.24
175,1.0495582531261445,0.5677130046844483,93.21,99.3
176,1.044659844827652,0.4525211488723755,93.61,99.53
177,1.0531685184717179,0.5175936680793762,93.59,99.4
178,1.0508946959352494,0.4661213150024414,93.47,99.49
179,1.0390935166215896,0.4874485238075256,93.71,99.42
180,1.0360660077619552,0.6936123895645142,92.78,99.14
181,1.0368289826107024,0.4405710825920105,93.99,99.44
182,1.0278756374406814,0.563028231048584,93.56,99.24
183,1.0340564829969405,0.5263396763801574,93.81,99.33
184,1.0235501927995683,0.4687981578826904,93.82,99.34
185,1.0286674048995972,0.43877692971229554,94.07,99.55
186,1.0273237583494186,0.5058999250411987,94.02,99.27
187,1.0241075748348236,0.483348655128479,94.37,99.28
188,1.0313033806276322,0.6593695860862732,93.06,99.13
189,1.0195346277809143,0.5069528212547302,94.01,99.31
190,1.0169712113666534,0.49352253646850586,94.18,99.31
191,1.0168772634458543,0.5551808106422425,93.9,99.45
192,1.0131296609020233,0.52417106590271,93.88,99.28
193,1.0149943046855927,0.5383444652557373,93.87,99.39
194,1.0159922797489167,0.4593395649909973,94.31,99.57
195,1.010628067970276,0.6766968578338624,93.72,99.14
196,1.0117703257989883,0.5192923847198486,94.22,99.43
197,1.014028884062767,0.5172804225921631,94.07,99.48
198,1.0133939827442169,0.4673899586677551,94.42,99.54
199,1.0112254729938508,0.5751762910842896,94.02,99.3
200,1.0068144388628006,0.47645242166519164,94.35,99.39
201,1.0049025004529952,0.5232881875991822,94.26,99.32
202,1.0104383423233032,0.5518849144935608,94.23,99.24
203,1.0069583672332765,0.5456936564445496,94.01,99.25
204,1.0097379749393463,0.49038056507110594,93.93,99.34
205,1.0126239792203904,0.552247055721283,94.21,99.24
206,1.0123211911392211,0.49965981035232543,94.26,99.44
207,1.0048578504991532,0.5801669716835022,93.38,99.25
208,1.00829893283844,0.46875315990447997,94.5,99.39
209,1.0071810827493668,0.4762589817047119,94.42,99.35
