epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.230187665605545,1.9227643669128418,33.44,87.12
1,2.07669976275444,1.4524586957931518,52.31,94.0
2,1.953569437675476,1.2452475860595704,61.12,95.59
3,1.849362383761406,1.0959711848258973,67.2,97.17
4,1.756983162264824,1.004479293823242,72.26,97.55
5,1.6884276214694978,0.9867585037231446,74.39,97.66
6,1.639614453306198,0.8917907576560974,76.59,97.78
7,1.6053743139791488,0.8935294709205628,77.09,98.19
8,1.5783697463846207,0.9507845829963684,77.89,97.98
9,1.5526050075435638,1.0500811353683472,76.78,98.03
10,1.5301149365520477,1.0655699844360351,77.7,97.99
11,1.5204321862363814,1.0053025908470155,77.97,98.39
12,1.5032322435426713,0.9599020281791687,79.77,98.48
13,1.4900067340326308,0.8840574779510498,81.74,98.67
14,1.4881827020692826,1.159363496208191,71.05,96.63
15,1.4766793241214753,1.084345528793335,78.03,97.84
16,1.4797807542705537,1.0159080787658692,79.28,98.25
17,1.4754874908924103,1.0279609292030334,80.65,98.3
18,1.466273658232689,0.970116639995575,81.04,98.36
19,1.4587623764705657,1.0111821703910828,80.39,98.51
20,1.4562083115959168,0.9217088885307312,81.99,98.53
21,1.4481318574237823,1.0450359463691712,81.65,97.45
22,1.440173118624687,1.0421317796707152,82.53,98.76
23,1.4284497590732574,0.9401288693428039,82.02,98.55
24,1.4172124926424026,0.8668137864112854,82.38,98.56
25,1.41464476521492,1.0475212659835815,80.6,97.93
26,1.410999081401825,1.0142684856414794,80.82,97.79
27,1.4109187137126922,0.9585967811584473,81.08,98.03
28,1.4044153064346314,1.208863228225708,78.1,97.33
29,1.4005754197311402,0.8579218402862548,84.33,98.77
30,1.3941836453199388,0.9594342410087585,83.8,98.23
31,1.3901035475969314,0.8347689008712769,83.72,98.34
32,1.3889777740859985,0.9452975729942322,83.12,97.79
33,1.3905565400218964,0.8715461514472962,83.4,98.66
34,1.386253907160759,0.821228425693512,84.78,98.56
35,1.3914168761348724,1.01926681432724,81.51,98.31
36,1.3714476255655288,0.9061066699981689,83.87,98.3
37,1.3802582439661026,0.9290632831573487,83.9,98.75
38,1.3747049476242066,0.9019152321815491,85.75,98.83
39,1.3747788281536102,1.080416089630127,83.5,98.25
40,1.369982935256958,0.9486685599327087,85.06,98.35
41,1.3705559575557709,0.9612696417808533,83.23,97.99
42,1.3622998682785035,0.956963410282135,82.51,98.94
43,1.3729877930498122,1.0625731958389282,79.3,98.08
44,1.3602074127912522,1.0525357740402221,80.14,97.75
45,1.3646183911705017,0.7871529549598694,84.51,98.52
46,1.3571469352960586,0.8073671719551087,86.23,98.47
47,1.3587875337076187,0.8902517030715943,84.82,98.25
48,1.3550901683425904,0.8672400630950928,85.72,98.29
49,1.3520226399183273,0.8580950713157653,83.87,98.55
50,1.3511709687757492,0.8252405276298523,86.68,98.74
51,1.3441595643043518,0.9042081923484803,84.61,98.59
52,1.3484150835084916,0.8419520992279053,86.96,98.5
53,1.3442633638906478,0.8532232502937317,85.62,98.86
54,1.344987046661377,0.8344058373451233,85.9,98.44
55,1.3466358235883713,0.8287687539100647,85.5,98.69
56,1.3408988456439972,1.0506507333755493,84.08,98.34
57,1.3393283657360078,1.1550062076568604,69.72,97.74
58,1.3389005711317061,1.3410372735977172,70.92,95.6
59,1.3362213236284255,1.011881489944458,80.27,98.2
60,1.3415451874017716,0.7719142722129821,86.05,98.7
61,1.3340895968198776,0.8350580554008484,85.64,98.93
62,1.3295875270605086,1.0407622358322144,82.97,96.89
63,1.3346242024707795,0.8541494078636169,87.72,98.97
64,1.3320531404542924,1.0932246768951417,82.52,98.3
65,1.3291256281042099,0.9443341802597046,85.57,98.26
66,1.3243853367042542,0.7881033570289612,85.88,98.22
67,1.324148261733055,0.8004578530311585,86.99,98.65
68,1.3165173108768462,0.8736689448356628,85.36,98.33
69,1.3202896425199508,1.1519090131759644,78.76,97.82
70,1.3167095248413085,0.6814993856430054,86.65,98.88
71,1.3157141086101531,0.9833514665603638,79.69,97.95
72,1.3187039924287796,0.8582986995697022,86.76,98.72
73,1.3167782054948807,0.9935358438491821,85.8,98.34
74,1.311107396812439,0.7047937908172608,87.41,99.03
75,1.3162310310506822,0.7702666188240052,87.31,98.93
76,1.3132923467588424,0.821513402557373,87.64,98.22
77,1.309854393248558,0.786403288936615,87.34,98.55
78,1.3016576299381255,0.9379513396263123,80.56,97.56
79,1.2965332883930207,0.824736815738678,86.3,98.68
80,1.2959874523067474,0.8551302486419677,85.98,98.83
81,1.3002100895547868,0.7844572032928466,87.32,98.78
82,1.3038969724130631,0.8298807940483093,86.94,98.55
83,1.2982150307130813,1.0596969158172607,79.31,98.12
84,1.2966720920467376,1.1025031447410583,78.74,97.65
85,1.2869169946098327,1.026865051651001,84.36,98.26
86,1.2887534457731247,0.930717290687561,85.97,98.45
87,1.2911728767108916,0.7782441535949707,87.48,98.79
88,1.2901205079460143,0.783442701625824,87.48,98.65
89,1.2840468896961212,0.8688126242637634,85.08,98.11
90,1.2828347914218903,1.2372554584503175,71.28,96.88
91,1.2771644607543946,0.9006864646911621,85.02,98.59
92,1.2762488017082214,0.9273883240699768,84.92,97.99
93,1.2730370075845718,0.8799676578521729,87.21,98.42
94,1.2713609190607071,1.023121241760254,83.09,98.09
95,1.2702209666347504,1.0067914148330688,82.83,97.07
96,1.267968411040306,0.805335996723175,85.1,98.59
97,1.2632516953420638,0.7976536922454834,87.66,98.76
98,1.2645394196033477,0.942118438911438,85.3,98.59
99,1.2634345000696183,0.9558560655593872,85.45,98.69
100,1.258016126871109,0.9302109669685363,87.04,98.15
101,1.2573672024106979,0.9478545289993286,85.31,97.78
102,1.2591375182151794,0.8687795934677124,87.68,98.17
103,1.2572530840301515,0.7893796588897705,87.96,98.81
104,1.2477345060253144,0.7361546431541443,88.46,98.92
105,1.2501839027261734,0.7842188624382019,86.3,98.59
106,1.240516155309677,0.7030696349143982,87.84,98.74
107,1.2431522089910507,0.7458459872245788,89.43,98.62
108,1.2384293243217468,0.7873178708076477,88.59,98.57
109,1.2366599574947357,0.8407046969413757,84.56,98.68
110,1.2362592813873292,0.8483808303833008,86.86,98.27
111,1.2328480623149871,0.909760168170929,86.0,98.85
112,1.2298200448131562,0.8957636096954346,87.55,98.69
113,1.2264187125444412,0.7226393633842468,88.92,99.17
114,1.2283858448696137,0.7060735261917114,90.01,99.02
115,1.2162184213304519,0.9307366439819336,86.99,98.71
116,1.213509335269928,0.7411871773719788,89.26,98.74
117,1.2169551072454452,0.9263647284507751,84.37,97.99
118,1.2149593386983872,0.6785248313903809,89.46,98.96
119,1.2093971815633773,0.7827180963516235,89.67,98.8
120,1.2063163569164277,0.8354370240211487,89.22,98.76
121,1.207187960100174,0.881636007976532,84.15,98.29
122,1.2025349950361253,0.7453779161453247,90.03,98.72
123,1.201561209692955,0.7922752804756165,89.79,98.71
124,1.2017526162147523,0.8525743263244628,87.05,98.92
125,1.1938525365972519,0.7751228163719177,89.67,99.1
126,1.1970729734039307,0.7205653750419617,90.69,99.11
127,1.1898316788625718,0.7288854819297791,89.9,99.03
128,1.183929267678261,0.7765674884796142,89.95,99.14
129,1.1832529421663285,0.7638245983123779,90.63,98.86
130,1.1868101828956603,0.7893864274024963,89.96,98.74
131,1.1670671699142456,0.7497354104042053,90.44,98.94
132,1.1707876160621644,0.7437810479164123,90.99,99.05
133,1.1755545312976836,0.8374113520622254,88.46,98.79
134,1.1693121018457413,0.6586655090332031,91.01,99.31
135,1.1583172211456298,0.7263741920471192,90.72,99.11
136,1.1665166717386246,0.8520101030349732,90.74,98.66
137,1.1628201757860184,0.81740268907547,89.41,98.85
138,1.1568106720113753,0.7668530559539795,90.53,98.94
139,1.1535433629989624,0.7094283305168152,90.84,99.12
140,1.1495123465251922,0.658092182636261,90.45,99.18
141,1.1460847410345079,0.7757401579856873,91.07,99.08
142,1.1481123566675187,0.6416534958839416,91.25,98.94
143,1.1429308831310272,0.5543365879058838,91.65,99.42
144,1.140134564561844,0.618769330406189,91.19,99.3
145,1.1425530618190765,0.5662369091033935,91.89,99.41
146,1.1322526623630524,0.6867770092010498,91.36,98.79
147,1.136999248585701,0.636774545288086,92.1,99.39
148,1.130843138642311,0.593702117061615,92.36,99.2
149,1.122075193271637,0.5816397695541382,91.19,99.46
150,1.1256558187675476,0.6691779562950134,91.82,99.01
151,1.1255677307748795,0.6521495909690856,92.2,99.16
152,1.1152734924793244,0.5044688508033752,92.31,99.29
153,1.1145302446603775,0.6728183917045594,91.81,99.08
154,1.1103694925308227,0.5623640954971314,91.98,99.45
155,1.1056363428020477,0.611955145740509,91.3,99.24
156,1.0993138903522492,0.5226049726486206,92.23,99.42
157,1.0987951705265044,0.5926530745506287,91.87,99.23
158,1.097456274995804,0.6125962476730347,92.45,99.4
159,1.0930324392795563,0.5307723676681518,92.69,99.4
160,1.090085088891983,0.5094660028457642,92.85,99.52
161,1.0962606926298142,0.7823935616493225,91.99,98.66
162,1.0818858573293686,0.571862978553772,91.99,99.3
163,1.0844168029785157,0.5730545440673828,92.25,99.37
164,1.0809474715518952,0.5035323334693909,92.97,99.36
165,1.069624775800705,0.648576065158844,92.6,99.21
166,1.0740397476196288,0.5922421279907226,92.69,99.35
167,1.0717788840770721,0.6221173928260804,92.7,99.28
168,1.067377989244461,0.5139971648216247,93.16,99.28
169,1.0635615639257432,0.5806071510314942,93.04,99.07
170,1.0651207978534698,0.5801292064666748,93.15,99.39
171,1.0627430291032791,0.6021712591171264,92.75,99.0
172,1.05626909576416,0.5136179669380188,93.34,99.38
173,1.0587998469543458,0.4597672198295593,93.44,99.3
174,1.0512849586057662,0.4499473967552185,93.44,99.61
175,1.0475966805410386,0.4995764870643616,93.43,99.27
176,1.0435828508853913,0.4405312086105347,93.53,99.27
177,1.0489647870302201,0.47310437479019163,93.61,99.36
178,1.0483354355049133,0.4103631583213806,94.0,99.48
179,1.0350249214839935,0.46855842990875246,93.64,99.41
180,1.0330368246746062,0.5717049924850464,93.61,99.15
181,1.032456749010086,0.4384057295799255,93.36,99.46
182,1.025837530078888,0.49307326993942263,93.65,99.24
183,1.032056771759987,0.46258243350982664,93.68,99.3
184,1.0214625596761704,0.4260178071022034,93.82,99.36
185,1.026058334569931,0.3839639406681061,93.88,99.58
186,1.0236317999076843,0.45133861722946167,93.83,99.4
